,artistName,trackName,audioType,msPlayed,inLibrary
454,Black Pumas,Touch The Sky,Music,277390,True
455,Black Star,Astronomy (8th Light),Music,136892,False
456,Black Star,Definition,Music,206471,False
457,Blackparty,Low End,Music,47708,False
458,Blackstreet,No Diggity,Music,1105176,False
459,Blaise Eldred,Way You Walk,Music,154314,False
460,Blanco Brown,The Git Up,Music,86070,False
461,BlocBoy JB,Look Alive (feat. Drake),Music,1323,False
462,Blogging the Boys: for Dallas Cowboys fans,The Ocho: Cowboys/Giants Postgame Show | Sounds from the locker room,Music,31903,False
463,Blond Piano,Close to You,Music,346816,False
464,Blond Piano,Futra Free,Music,199776,False
465,Blond Piano,Godspeed,Music,33912,False
466,Blond Piano,Good Guy,Music,168500,False
467,Blond Piano,Nikes,Music,407414,False
468,Blond Piano,Pink + White,Music,158950,False
469,Blond Piano,Pretty Sweet,Music,66878,False
470,Blond Piano,Seigfried,Music,256681,False
471,Blond Piano,Self Control,Music,462554,False
472,Blond Piano,Skyline To,Music,413871,False
473,Blond Piano,Solo,Music,393112,False
474,Blond Piano,Solo (Reprise),Music,192051,False
475,Blond Piano,White Ferarri,Music,342340,False
476,Blood Orange,Chewing Gum,Music,60755,False
477,Blood Orange,Love Ya,Music,7765,False
478,Blu & Exile,Maybe One Day,Music,239603,False
479,Blu & Exile,O Heaven,Music,202180,False
480,Blunted Beatz,Never Give Up,Music,37163,False
481,Bombay Bicycle Club,"Eat, Sleep, Wake (Nothing But You) - Single Version",Music,1450,False
482,Bon Iver,22 (OVER S∞∞N),Music,354910,True
483,Bon Iver,29 #Strafford APTS,Music,1082208,True
484,Bon Iver,"Hey, Ma",Music,1119163,False
485,Bon Iver,Holocene,Music,750674,True
486,Bon Iver,"Holyfields,",Music,213018,False
487,Bon Iver,RABi,Music,1194,False
488,Bon Iver,U (Man Like),Music,291440,False
489,Bon Iver,We,Music,339970,True
490,Bon Iver,Yi,Music,83713,False
491,Bon Iver,iMi,Music,226498,False
492,Boney M.,Rasputin,Music,13003,False
493,Boney M.,"Rasputin - 7"" Version",Music,2558616,False
494,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",Music,37792,False
495,Book of Basketball 2.0,Houston’s 2018 Almost-Champs and the NBA’s Advanced Stats Revolution (With Daryl Morey) | Book of Basketball 2.0,Podcast,4652977,False
496,Bootsy Collins,I'd Rather Be with You,Music,10236,True
497,Brad stank,Pond Weed,Music,9343,False
498,Brave Baby,Soothsayer,Music,102621,False
499,Breakbot Feat. Irfane,Baby I'm Yours,Music,15562,False
500,Brent Faiyaz,Gang Over Luv,Music,294087,False
501,Brent Faiyaz,Poundz,Music,114090,False
502,Briston Maroney,Freakin' Out On the Interstate,Music,148932,False
503,Broken Bells,Control,Music,1065854,True
504,Broken Bells,Good Luck,Music,17285927,False
505,Broken Bells,Holding on for Life,Music,246014,True
506,Broken Bells,It's That Talk Again,Music,18196,False
507,Broken Bells,Leave It Alone,Music,355995,True
508,Broken Bells,October,Music,1004605,True
509,Broken Bells,Perfect World,Music,2054120,True
510,Broken Bells,Sailing to Nowhere,Music,109610,True
511,Broken Bells,Shelter,Music,4336383,True
512,Broken Bells,The Changing Lights,Music,293459,True
513,Broken Bells,The Ghost Inside,Music,2073829,True
514,Broken Bells,The High Road,Music,1646707,True
515,Broken Bells,The Mall & Misery,Music,14024,True
516,Broken Bells,Vaporize,Music,1020562,True
517,"Broken Record with Malcolm Gladwell, Rick Rubin, and Bruce Headlam",Tyler the Creator Talks Igor,Music,2959887,False
518,Brought to you by...,"33: Muzak listening, and Alexa eavesdropping",Music,18230,False
519,Brought to you by...,34: The Legend of the Atari Burial,Music,408480,False
520,Brought to you by...,35: You've got Enron mail!,Music,3456512,False
521,Brought to you by...,36: A town called DISH,Music,1832285,False
522,Bruno Major,Easily,Music,608440,True
523,Bruno Major,Home,Music,231205,True
524,Bruno Major,Just The Same,Music,210999,True
525,Bruno Major,Places We Won't Walk,Music,1428,True
526,Bruno Major,Second Time,Music,45398,True
527,Bruno Major,There's Little Left,Music,12419,True
528,Buddy,Shine,Music,248554,False
529,Buddy,Trouble On Central,Music,1973,False
530,Buddy Ross,Running Around,Music,178773,False
531,Busdriver,Worlds to Run,Music,1230564,False
532,Busty and the Bass,Common Ground,Music,4725,False
533,Busty and the Bass,Up Top,Music,12585,False
534,Butch Dawson,Better Forever,Music,22111,False
535,C.S. Fulp,Burning,Music,140876,False
536,CAPYAC,Fade Out,Music,327954,False
537,CRX,Slow Down,Music,852979,False
538,Caamp,See the World,Music,1970,False
539,Caamp,Vagabond,Music,199118,False
540,Cage The Elephant,Ain't No Rest for the Wicked,Music,183150,False
541,Cage The Elephant,Back Against the Wall,Music,2086,False
542,Cage The Elephant,Come a Little Closer,Music,6867,False
543,Cage The Elephant,Cry Baby,Music,261961,False
544,Cailin Russo,September Rose,Music,186254,False
545,Caine Casket,Domino,Music,215648,False
546,Calvin Harris,Slide (feat. Frank Ocean & Migos),Music,451832,False
547,Candace,Busted,Music,14198,False
548,Canopy Climbers,Home Away from Home,Music,1996,False
549,Capital Cities,Farrah Fawcett Hair,Music,400200,False
550,Car Seat Headrest,Vincent,Music,23415,False
551,Cardi B,Bodak Yellow,Music,187292,False
552,Carlton Williams,Prison Song,Music,52710,False
553,Carly Rae Jepsen,Call Me Maybe,Music,1340,False
554,Carolina Liar,Show Me What I'm Looking For,Music,2943,False
555,Carter Ace,I Think I'm Normal,Music,37232,False
556,Catching Flies,New Gods (feat. Jay Prince & Oscar Jerome),Music,211701,False
557,Caustic The MC,70s,Music,29651,False
558,Cautious Clay,Cold War,Music,50041,False
559,Cautious Clay,Silos,Music,1461,False
560,CeeLo Green,Fuck You,Music,222933,False
561,Chad Kroeger,Hero (feat. Josey Scott),Music,330185,False
562,Chad Kroeger,Rockstar,Music,4121,False
563,Chance the Rapper,All Day Long,Music,208238,False
564,Chance the Rapper,Do You Remember,Music,236685,False
565,Chance the Rapper,Eternal,Music,300806,False
566,Chance the Rapper,Hot Shower,Music,136707,False
567,Chance the Rapper,I Got You (Always and Forever),Music,14997,False
568,Chance the Rapper,Juke Jam (feat. Justin Bieber & Towkio),Music,41438,False
569,Chance the Rapper,Photo Ops (Skit),Music,12928,False
570,Chance the Rapper,Sun Come Down,Music,225341,False
571,Chance the Rapper,The Man Who Has Everything,Music,15429,False
572,Chance the Rapper,We Go High,Music,61951,False
573,Charli XCX,Boys,Music,767,False
574,Charlotte Day Wilson,Nothing New,Music,438828,False
575,Chelou,Halfway to Nowhere,Music,203298,False
576,Childish Gambino,3005,Music,38263,True
577,Childish Gambino,All The Shine,Music,10959,True
578,Childish Gambino,Baby Boy,Music,299083,True
579,Childish Gambino,Backpackers,Music,1677086,True
580,Childish Gambino,Be Alone,Music,4241,True
581,Childish Gambino,Bonfire,Music,2716,True
582,Childish Gambino,Boogieman,Music,29563,True
583,Childish Gambino,California,Music,10229,True
584,Childish Gambino,Death By Numbers,Music,5145,True
585,Childish Gambino,Dial Up,Music,12040,False
586,Childish Gambino,Dial up,Music,50510,True
587,Childish Gambino,Feels Like Summer,Music,7491595,True
588,Childish Gambino,Fire Fly,Music,215841,True
589,Childish Gambino,Freaks And Geeks,Music,1700591,True
590,Childish Gambino,Have Some Love,Music,2358809,True
591,Childish Gambino,Heartbeat,Music,13512,True
592,Childish Gambino,Hold You Down,Music,311716,True
593,Childish Gambino,I. Flight Of The Navigator,Music,4687,True
594,Childish Gambino,I. Flight of the Navigator,Music,7390,False
595,Childish Gambino,I. Pink Toes,Music,1037854,True
596,Childish Gambino,I. The Party,Music,942463,True
597,Childish Gambino,I. The Worst Guys,Music,686995,True
598,Childish Gambino,I.Crawl,Music,640348,True
599,Childish Gambino,II. Earth: The Oldest Computer (The Last Night),Music,4486,True
600,Childish Gambino,II. No Exit,Music,373346,True
601,Childish Gambino,II. Shadows,Music,2299284,True
602,Childish Gambino,II. Worldstar,Music,1537564,True
603,Childish Gambino,II. Zealots Of Stockholm [Free Information],Music,6596,True
604,Childish Gambino,II. Zealots of Stockholm [Free Information],Music,2660,False
605,Childish Gambino,III. Life: The Biggest Troll [Andrew Auernheimer],Music,3424,True
606,Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",Music,1574217,True
607,Childish Gambino,III. Urn,Music,7525,True
608,Childish Gambino,IV. Sweatpants,Music,843667,True
609,Childish Gambino,Kids,Music,545,True
610,Childish Gambino,LES,Music,1277,True
611,Childish Gambino,Late Night In Kauai,Music,5420,True
612,Childish Gambino,Letter Home,Music,9196,True
613,Childish Gambino,Lights Turned On,Music,306851,True
614,Childish Gambino,Me and Your Mama,Music,30275,True
615,Childish Gambino,My Shine,Music,134768,True
616,Childish Gambino,Not Going Back,Music,245157,True
617,Childish Gambino,Outside,Music,28169,True
618,Childish Gambino,Playing Around Before The Party Starts,Music,2751,True
619,Childish Gambino,Playing Around Before the Party Starts,Music,2130,False
620,Childish Gambino,Poke,Music,9995,True
621,Childish Gambino,Redbone,Music,1000201,True
622,Childish Gambino,Retro (Rough),Music,287643,False
623,Childish Gambino,Retro [ROUGH],Music,1880,True
624,Childish Gambino,Riot,Music,2348,True
625,Childish Gambino,Sober,Music,999047,True
626,Childish Gambino,Stand Tall,Music,74668,True
627,Childish Gambino,Summertime Magic,Music,366821,True
628,Childish Gambino,Sunrise,Music,846911,True
629,Childish Gambino,Terrified,Music,2814,True
630,Childish Gambino,That Power,Music,32141,True
631,Childish Gambino,The Library - Intro,Music,6710,True
632,Childish Gambino,The Night Me and Your Mama Met,Music,810,True
633,Childish Gambino,The Palisades,Music,6373,True
634,Childish Gambino,This Is America,Music,225773,False
635,Childish Gambino,V. 3005 - Beach Picnic Version,Music,194475,True
636,Childish Gambino,What Kind Of Love,Music,51501,False
637,Childish Gambino,What Kind of Love,Music,54371,False
638,Childish Gambino,You See Me,Music,3684,True
639,Childish Gambino,Zombies,Music,45037,True
640,Childish Major,Happy Birthday (feat. SZA & Isaiah Rashad),Music,5398,False
641,Childish Major,Necessary Pressure,Music,11168,False
642,Choker,Brown Steel,Music,35645,True
643,Choker,Drift,Music,186710,True
644,Choker,El Dorado,Music,1762387,True
645,Choker,Jet Stereo,Music,101755,True
646,Choker,Lush,Music,906,True
647,Choker,Starfruit LA,Music,272143,True
648,Choker,Windbreaker,Music,192672,True
649,Chon,Nayhoo,Music,25100,False
650,Chris Brown,Kiss Kiss (feat. T-Pain),Music,253731,False
651,Chris Crack,Sophisticated Ghetto Broad,Music,101994,False
652,Chris Staples,Dark Side of the Moon,Music,2079,False
653,Chris Tomlin,Home,Music,5201,False
654,Christian Rich,DRIPPING SUMMERS (feat. Little Dragon & Vic Mensa),Music,9345,False
655,Christina Aguilera,Beautiful,Music,1782990,False
656,Christopher Cross,Ride Like the Wind,Music,290213,False
657,Chuck Strangers,Backwood Falls,Music,80919,False
658,Claude Debussy,"Suite bergamasque, L. 75: No. 3, Clair de lune (Arr. L. Caillet for Orchestra)",Music,8885,False
659,Coast Modern,Animals,Music,115406,False
660,Coast Modern,Going Down,Music,262579,False
661,Coast Modern,Hollow Life,Music,576,False
662,Coast Modern,Tiny Umbrella,Music,648708,False
663,Cody Chesnutt,No One Will,Music,71041,False
664,Cody Fry,From the Cold (Live),Music,310281,False
665,Col3trane,Britney,Music,87817,False
666,Col3trane,Fear and Loathing,Music,108827,False
667,Col3trane,Penelope,Music,826055,False
668,Cold Callers,Summer Lovin',Music,162642,False
669,Coldplay,42,Music,1929161,True
670,Coldplay,A Head Full of Dreams,Music,69394,True
671,Coldplay,A Message,Music,981814,True
672,Coldplay,A Rush of Blood to the Head,Music,246983,True
673,Coldplay,Adventure of a Lifetime,Music,273571,True
674,Coldplay,Amsterdam,Music,1348957,True
675,Coldplay,Another's Arms,Music,236844,True
676,Coldplay,Arabesque,Music,3374889,True
677,Coldplay,Army of One,Music,296630,True
678,Coldplay,Birds,Music,125586,True
679,Coldplay,BrokEn,Music,214335,False
680,Coldplay,Cemeteries of London,Music,651783,True
681,Coldplay,Champion Of The World,Music,272543,True
682,Coldplay,Charlie Brown,Music,45037,True
683,Coldplay,Church,Music,238298,True
684,Coldplay,Clocks,Music,160192,True
685,Coldplay,Cry Cry Cry,Music,1816226,True
686,Coldplay,Daddy,Music,209161,True
687,Coldplay,Daylight,Music,1989600,True
688,Coldplay,Death and All His Friends,Music,6463,True
689,Coldplay,Don't Let It Break Your Heart,Music,3136,True
690,Coldplay,Don't Panic,Music,916107,True
691,Coldplay,Everglow,Music,714920,True
692,Coldplay,Every Teardrop Is a Waterfall,Music,21464,True
693,Coldplay,Everyday Life,Music,770892,True
694,Coldplay,Fix You,Music,398501,True
695,Coldplay,Glass of Water,Music,2880,True
696,Coldplay,God Put a Smile upon Your Face,Music,1675352,True
697,Coldplay,Green Eyes,Music,1738900,True
698,Coldplay,Guns,Music,49204,False
699,Coldplay,High Speed,Music,646693,True
700,Coldplay,Hymn for the Weekend,Music,111712,True
701,Coldplay,In My Place,Music,242795,True
702,Coldplay,Ink,Music,5830,True
703,Coldplay,Kaleidoscope,Music,2110,True
704,Coldplay,Life in Technicolor,Music,160816,True
705,Coldplay,Life in Technicolor ii,Music,260317,True
706,Coldplay,Lost!,Music,319029,True
707,Coldplay,Lost+ (with Jay-Z),Music,970612,True
708,Coldplay,Lovers in Japan,Music,317758,True
709,Coldplay,Lovers in Japan - Osaka Sun Mix,Music,2506,True
710,Coldplay,Low,Music,2280390,True
711,Coldplay,Magic,Music,1695,True
712,Coldplay,Major Minus,Music,647200,True
713,Coldplay,Now My Feet Won't Touch the Ground,Music,5737,True
714,Coldplay,Old Friends,Music,297433,True
715,Coldplay,Orphans,Music,930515,True
716,Coldplay,Parachutes,Music,71427,True
717,Coldplay,Paradise,Music,500883,True
718,Coldplay,Postcards from Far Away,Music,52287,True
719,Coldplay,Princess of China,Music,2324420,True
720,Coldplay,Prospekt's March / Poppyfields,Music,5930,True
721,Coldplay,Rainy Day,Music,415492,True
722,Coldplay,Shiver,Music,448715,True
723,Coldplay,Sparks,Music,1645663,True
724,Coldplay,Speed of Sound,Music,4660714,True
725,Coldplay,Spies,Music,1164218,True
726,Coldplay,Square One,Music,1670817,True
727,Coldplay,Strawberry Swing,Music,1311723,True
728,Coldplay,Sunrise,Music,187678,True
729,Coldplay,Talk,Music,2737094,True
730,Coldplay,The Hardest Part,Music,1274749,True
731,Coldplay,The Scientist,Music,82195,True
732,Coldplay,Trouble,Music,560768,True
733,Coldplay,Trouble In Town,Music,663742,True
734,Coldplay,Twisted Logic,Music,16126,True
735,Coldplay,Up in Flames,Music,204036,True
736,Coldplay,Violet Hill,Music,4054540,True
737,Coldplay,Viva La Vida,Music,244751,True
738,Coldplay,Viva La Vida - Live from Spotify London,Music,6549,False
739,Coldplay,WOTW / POTP,Music,93187,False
740,Coldplay,Warning Sign,Music,512661,True
741,Coldplay,We Never Change,Music,1281158,True
742,Coldplay,What If,Music,909116,True
743,Coldplay,When I Need A Friend,Music,54005,False
744,Coldplay,White Shadows,Music,1089316,True
745,Coldplay,X&Y,Music,6372784,True
746,Coldplay,Yellow,Music,479218,True
747,Coldplay,Yes,Music,6934726,True
748,Coldplay,Èkó,Music,165948,True
749,Coldplay,بنی آدم,Music,158422,True
750,Comethazine,Walk,Music,5490,False
751,Comethazine,Walk (Remix),Music,76255,False
752,Common Souls,Arizona,Music,543612,False
753,Conan O’Brien Needs A Friend,1. Will Ferrell,Podcast,2964221,False
754,Conan O’Brien Needs A Friend,10. Ron Funches,Podcast,3698650,False
755,Conan O’Brien Needs A Friend,11. Dana Carvey,Podcast,4184152,False
756,Conan O’Brien Needs A Friend,12. David Sedaris,Podcast,1381253,False
757,Conan O’Brien Needs A Friend,13. Stephen Colbert,Podcast,3978492,False
758,Conan O’Brien Needs A Friend,14. Timothy Olyphant,Podcast,4275561,False
759,Conan O’Brien Needs A Friend,15. Jeff Goldblum,Podcast,4038812,False
760,Conan O’Brien Needs A Friend,16. Lisa Kudrow,Podcast,4183599,False
761,Conan O’Brien Needs A Friend,16.5 Jessie Gaskell and Mike Sweeney,Podcast,2413782,False
762,Conan O’Brien Needs A Friend,17. Thomas Middleditch and Ben Schwartz,Podcast,3518878,False
763,Conan O’Brien Needs A Friend,18. Michelle Obama,Podcast,3837477,False
764,Conan O’Brien Needs A Friend,19. Ray Romano,Podcast,3325576,False
765,Conan O’Brien Needs A Friend,2. Kristen Bell,Podcast,3469407,False
766,Conan O’Brien Needs A Friend,20. Ben Stiller,Podcast,3778038,False
767,Conan O’Brien Needs A Friend,21. Nicole Byer,Podcast,3456732,False
768,Conan O’Brien Needs A Friend,22. Patton Oswalt,Podcast,4317051,False
769,Conan O’Brien Needs A Friend,23. Tig Notaro,Podcast,2246992,False
770,Conan O’Brien Needs A Friend,24. Robert Caro,Podcast,3567629,False
771,Conan O’Brien Needs A Friend,25. Jimmy Kimmel,Podcast,3905293,False
772,Conan O’Brien Needs A Friend,26. Bill Hader,Podcast,3725950,False
773,Conan O’Brien Needs A Friend,27. Howard Stern,Podcast,5995471,False
774,Conan O’Brien Needs A Friend,28. Bob Newhart,Podcast,324799,False
775,Conan O’Brien Needs A Friend,29. Hannah Gadsby,Podcast,3368715,False
776,Conan O’Brien Needs A Friend,3. Bill Burr,Podcast,3775872,False
777,Conan O’Brien Needs A Friend,30. Martin Short,Podcast,2311445,False
778,Conan O’Brien Needs A Friend,31. Lin-Manuel Miranda,Podcast,642132,False
779,Conan O’Brien Needs A Friend,32. Billy Eichner,Podcast,4038355,False
780,Conan O’Brien Needs A Friend,33. Mila Kunis,Podcast,4074679,False
781,Conan O’Brien Needs A Friend,34. Andy Richter,Podcast,2509550,False
782,Conan O’Brien Needs A Friend,35. Kumail Nanjiani,Podcast,4299369,False
783,Conan O’Brien Needs A Friend,36. Julia Louis-Dreyfus,Podcast,3883391,False
784,Conan O’Brien Needs A Friend,4. Dax Shepard,Podcast,3810814,False
785,Conan O’Brien Needs A Friend,40. David Letterman,Podcast,4671455,False
786,Conan O’Brien Needs A Friend,41. Tina Fey,Podcast,3450673,False
787,Conan O’Brien Needs A Friend,42. John Oliver,Podcast,660683,False
788,Conan O’Brien Needs A Friend,43. Zach Galifianakis,Podcast,4035740,False
789,Conan O’Brien Needs A Friend,44. Neil Young,Podcast,515877,False
790,Conan O’Brien Needs A Friend,45. Paul Rudd,Podcast,6115615,False
791,Conan O’Brien Needs A Friend,46. Ellen DeGeneres,Podcast,3106994,False
792,Conan O’Brien Needs A Friend,47. Eric Idle,Podcast,570452,False
793,Conan O’Brien Needs A Friend,48. Hillary and Chelsea Clinton,Podcast,428771,False
794,Conan O’Brien Needs A Friend,5. Nick Offerman and Megan Mullally,Podcast,3394843,False
795,Conan O’Brien Needs A Friend,6. Wanda Sykes,Podcast,3367479,False
796,Conan O’Brien Needs A Friend,7. Pete Holmes,Podcast,3324606,False
797,Conan O’Brien Needs A Friend,8. Marc Maron,Podcast,3712561,False
798,Conan O’Brien Needs A Friend,9. Adam Sandler,Podcast,3550364,False
799,Conan O’Brien Needs A Friend,Are you ready to make friends?,Podcast,9017,False
800,Conan O’Brien Needs A Friend,BONUS: Introducing Inside Conan,Podcast,334648,False
801,Conan O’Brien Needs A Friend,Deep Dive with Dana Carvey 1,Podcast,1726196,False
802,Conan O’Brien Needs A Friend,Deep Dive with Dana Carvey 2,Podcast,1654308,False
803,Conan O’Brien Needs A Friend,Deep Dive with Dana Carvey 4,Podcast,583025,False
804,Conan O’Brien Needs A Friend,Introducing Conan’s new podcast,Podcast,267706,False
805,Conan O’Brien Needs A Friend,Trailer: Deep Dive with Dana Carvey,Podcast,267669,False
