,date,artistName,trackName,audioType,msPlayed,weekday
13039,2019-08-15,Nothing But Thieves,Sorry,Music,840,Thursday
13040,2019-08-15,Nothing But Thieves,Get Better,Music,1140,Thursday
13041,2019-08-15,Nothing But Thieves,Graveyard Whistling,Music,1240,Thursday
13042,2019-08-15,Nothing But Thieves,Forever & Ever More,Music,13200,Thursday
13043,2019-08-15,Nothing But Thieves,You Know Me Too Well,Music,59476,Thursday
13044,2019-08-15,OneRepublic,Can’t Stop,Music,0,Thursday
13045,2019-08-15,OneRepublic,If I Lose Myself,Music,0,Thursday
13046,2019-08-15,OneRepublic,Prodigal,Music,0,Thursday
13047,2019-08-15,OneRepublic,Won't Stop,Music,0,Thursday
13048,2019-08-15,OneRepublic,It's A Shame,Music,19890,Thursday
13049,2019-08-15,OneRepublic,Love Runs Out,Music,26340,Thursday
13050,2019-08-15,OneRepublic,Good Life,Music,50830,Thursday
13051,2019-08-15,Portugal. The Man,Purple Yellow Red and Blue,Music,780,Thursday
13052,2019-08-15,Portugal. The Man,Feel It Still,Music,1260,Thursday
13053,2019-08-15,Portugal. The Man,The Pushers Party,Music,2980,Thursday
13054,2019-08-15,Portugal. The Man,Tidal Wave,Music,6140,Thursday
13055,2019-08-15,Pusha T,Got Em Covered,Music,0,Thursday
13056,2019-08-15,Pusha T,Sweet Serenade,Music,4980,Thursday
13057,2019-08-15,Radiohead,Let Down,Music,0,Thursday
13058,2019-08-15,Red Hot Chili Peppers,Dani California,Music,144380,Thursday
13059,2019-08-15,Royal Blood,Hole in Your Heart,Music,0,Thursday
13060,2019-08-15,Royal Blood,Loose Change,Music,950,Thursday
13061,2019-08-15,Royal Blood,Figure It Out,Music,1780,Thursday
13062,2019-08-15,Sampha,Blood on Me,Music,1120,Thursday
13063,2019-08-15,Sampha,Reverse Faults,Music,5670,Thursday
13064,2019-08-15,Shawn Mendes,This Is What It Takes,Music,0,Thursday
13065,2019-08-15,Shawn Mendes,Stitches,Music,2069,Thursday
13066,2019-08-15,Shawn Mendes,Youth (feat. Khalid),Music,20300,Thursday
13067,2019-08-15,Skinshape,We Lose,Music,1870,Thursday
13068,2019-08-15,Skinshape,The Man Behind the Mirror,Music,4720,Thursday
13069,2019-08-15,Son Little,Cross My Heart,Music,9010,Thursday
13070,2019-08-15,Sublime,What I Got,Music,4050,Thursday
13071,2019-08-15,Tame Impala,Yes I'm Changing,Music,1040,Thursday
13072,2019-08-15,Tame Impala,It Is Not Meant To Be,Music,1060,Thursday
13073,2019-08-15,Tame Impala,The Bold Arrow Of Time,Music,45966,Thursday
13074,2019-08-15,The Arcs,Come & Go,Music,0,Thursday
13075,2019-08-15,The Arcs,Outta My Mind,Music,60440,Thursday
13076,2019-08-15,The Bill Simmons Podcast,"Tarantino’s Genius, Brad Pitt’s Finest Hour, and Other ‘Once Upon a Time ... in Hollywood’ Reactions With Wesley Morris | The Bill Simmons Podcast",Podcast,805350,Thursday
13077,2019-08-15,The Fray,Love Don't Die,Music,1020,Thursday
13078,2019-08-15,The Fray,Closer to Me,Music,1510,Thursday
13079,2019-08-15,The Fray,Dead Wrong,Music,1990,Thursday
13080,2019-08-15,The Good Place: The Podcast,Bonus Episode: Full Panel at ATX Television Festival with Marc Evan Jackson and D’Arcy Carden,Podcast,3156000,Thursday
13081,2019-08-15,The Internet,Come Together,Music,1320,Thursday
13082,2019-08-15,The Lagoons,Play That Funky Music,Music,8140,Thursday
13083,2019-08-15,The Lonely Island,We Are A Crowd,Music,1020,Thursday
13084,2019-08-15,The Lonely Island,Santana DVX,Music,1170,Thursday
13085,2019-08-15,The Lonely Island,3-Way (The Golden Rule),Music,1390,Thursday
13086,2019-08-15,The Lonely Island,Equal Rights,Music,2170,Thursday
13087,2019-08-15,The Lonely Island,Legalize It,Music,2690,Thursday
13088,2019-08-15,The Lonely Island,Semicolon,Music,3320,Thursday
13089,2019-08-15,The Lonely Island,Finest Girl (Bin Laden Song),Music,66310,Thursday
13090,2019-08-15,The Lonely Island,I Run NY,Music,184733,Thursday
13091,2019-08-15,The Palms,Keep Me Young,Music,0,Thursday
13092,2019-08-15,The Palms,Beach Daze,Music,1140,Thursday
13093,2019-08-15,The Revivalists,Wish I Knew You,Music,860,Thursday
13094,2019-08-15,The Roots,Now Or Never,Music,0,Thursday
13095,2019-08-15,The Roots,Sleep,Music,800,Thursday
13096,2019-08-15,The Roots,Dear God 2.0,Music,850,Thursday
13097,2019-08-15,The Roots,Radio Daze,Music,1030,Thursday
13098,2019-08-15,The Roots,Tomorrow,Music,1420,Thursday
13099,2019-08-15,The Roots,The Day,Music,1600,Thursday
13100,2019-08-15,The Roots,Walk Alone,Music,1620,Thursday
13101,2019-08-15,The Roots,Don't Feel Right,Music,1830,Thursday
13102,2019-08-15,The Roots,Kool On,Music,4320,Thursday
13103,2019-08-15,The Roots,When The People Cheer,Music,7240,Thursday
13104,2019-08-15,The Roots,I Remember,Music,60840,Thursday
13105,2019-08-15,The Roots,Game Theory,Music,193620,Thursday
13106,2019-08-15,The Roots,Bread And Butter,Music,220520,Thursday
13107,2019-08-15,The Russillo Show,Jazz GM Justin Zanik,Music,8030,Thursday
13108,2019-08-15,The Unauthorized Bash Brothers Experience,Uniform On,Music,37520,Thursday
13109,2019-08-15,The Woj Pod,Blazers Guard CJ McCollum,Podcast,703620,Thursday
13110,2019-08-15,Travis Scott,Piss On Your Grave (feat. Kanye West),Music,860,Thursday
13111,2019-08-15,Travis Scott,Pray 4 Love (feat. The Weeknd),Music,1740,Thursday
13112,2019-08-15,Travis Scott,Pornography,Music,6270,Thursday
13113,2019-08-15,Travis Scott,beibs in the trap,Music,25870,Thursday
13114,2019-08-15,Travis Scott,Oh My Dis Side (feat. Quavo),Music,62670,Thursday
13115,2019-08-15,Travis Scott,STOP TRYING TO BE GOD,Music,247820,Thursday
13116,2019-08-15,"Tyler, The Creator",Domo23,Music,1100,Thursday
13117,2019-08-15,"Tyler, The Creator",Treehome95,Music,1470,Thursday
13118,2019-08-15,"Tyler, The Creator",WHAT'S GOOD,Music,10160,Thursday
13119,2019-08-15,"Tyler, The Creator",EARFQUAKE,Music,140740,Thursday
13120,2019-08-15,"Tyler, The Creator",IGOR'S THEME,Music,165410,Thursday
13121,2019-08-15,Vance Joy,Saturday Sun,Music,1760,Thursday
13122,2019-08-15,Young the Giant,12 Fingers,Music,0,Thursday
13123,2019-08-15,Young the Giant,Call Me Back,Music,690,Thursday
13124,2019-08-15,Young the Giant,Oblivion,Music,1280,Thursday
13125,2019-08-15,Young the Giant,Garands,Music,2320,Thursday
13126,2019-08-15,Young the Giant,Simplify,Music,2550,Thursday
13127,2019-08-15,Young the Giant,It's About Time,Music,3170,Thursday
13128,2019-08-15,Young the Giant,Mind Over Matter,Music,3380,Thursday
13129,2019-08-15,Young the Giant,Mirror Master,Music,3550,Thursday
13130,2019-08-15,Young the Giant,You + I,Music,4810,Thursday
13131,2019-08-15,Young the Giant,Heat of the Summer,Music,5450,Thursday
13132,2019-08-15,Young the Giant,Tightrope,Music,5783,Thursday
13133,2019-08-15,Young the Giant,Amerika,Music,6860,Thursday
13134,2019-08-15,Young the Giant,Darkest Shade of Blue,Music,7360,Thursday
13135,2019-08-15,Young the Giant,Jungle Youth,Music,7893,Thursday
13136,2019-08-15,Young the Giant,Brother's Keeper,Music,21400,Thursday
13137,2019-08-15,Young the Giant,Glory,Music,200580,Thursday
13138,2019-08-15,Young the Giant,Superposition,Music,230959,Thursday
13139,2019-08-15,Young the Giant,Mirrorball,Music,235213,Thursday
13140,2019-08-15,Young the Giant,Panoramic Girl,Music,284606,Thursday
13141,2019-08-15,ZZ Ward,Cannonball (feat. Fantastic Negrito),Music,10520,Thursday
13142,2019-08-15,alt-J,Breezeblocks,Music,1060,Thursday
13143,2019-08-16,A$AP Rocky,Hun43rd,Music,830,Friday
13144,2019-08-16,Anderson .Paak,Come Home (feat. André 3000),Music,2840,Friday
13145,2019-08-16,BROCKHAMPTON,GUMMY,Music,262480,Friday
13146,2019-08-16,Choker,El Dorado,Music,2770,Friday
13147,2019-08-16,Dankmus.,Blurst of Times,Music,2970,Friday
13148,2019-08-16,Davie,Testify - EP Version,Music,650,Friday
13149,2019-08-16,Electric Guest,This Head I Hold,Music,37240,Friday
13150,2019-08-16,Electric Guest,Over,Music,433420,Friday
13151,2019-08-16,Freddie Gibbs,Crime Pays,Music,71360,Friday
13152,2019-08-16,Freddie Gibbs,Giannis (feat. Anderson .Paak),Music,336390,Friday
13153,2019-08-16,Kanye West,New God Flow.1,Music,44890,Friday
13154,2019-08-16,Lil Nas X,Old Town Road - Remix,Music,2070,Friday
13155,2019-08-16,Matt Corby,No Ordinary Life,Music,41720,Friday
13156,2019-08-16,Moise,Wildflower,Music,6960,Friday
13157,2019-08-16,NoMBe,Drama (feat. Big Data),Music,14826,Friday
13158,2019-08-16,Tame Impala,The Bold Arrow Of Time,Music,11690,Friday
13159,2019-08-16,The Palms,Levitate,Music,9390,Friday
13160,2019-08-16,Vance Joy,Saturday Sun,Music,1990,Friday
13161,2019-08-18,A$AP Rocky,Peso,Music,170306,Sunday
13162,2019-08-18,A$AP Rocky,LVL,Music,220133,Sunday
13163,2019-08-18,A$AP Rocky,Angels,Music,227080,Sunday
13164,2019-08-18,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",Music,233786,Sunday
13165,2019-08-18,Anderson .Paak,Come Home (feat. André 3000),Music,14873,Sunday
13166,2019-08-18,Drake,Started From the Bottom,Music,174133,Sunday
13167,2019-08-18,Drake,All Me,Music,270866,Sunday
13168,2019-08-18,Electric Guest,Over,Music,11797,Sunday
13169,2019-08-18,Freddie Gibbs,Crime Pays,Music,91830,Sunday
13170,2019-08-18,Freddie Gibbs,Giannis (feat. Anderson .Paak),Music,293440,Sunday
13171,2019-08-18,Lil Nas X,Old Town Road - Remix,Music,157066,Sunday
13172,2019-08-18,Lil Wayne,Rich As Fuck,Music,223173,Sunday
13173,2019-08-18,Matt Corby,No Ordinary Life,Music,3540,Sunday
13174,2019-08-18,Pac Div,Intro,Music,227555,Sunday
13175,2019-08-18,Pusha T,Hold On,Music,285600,Sunday
13176,2019-08-18,Rich Gang,Tapout,Music,284600,Sunday
13177,2019-08-18,T.I.,Dead And Gone (feat. Justin Timberlake),Music,299746,Sunday
13178,2019-08-18,The Bill Simmons Podcast,"Tarantino’s Genius, Brad Pitt’s Finest Hour, and Other ‘Once Upon a Time ... in Hollywood’ Reactions With Wesley Morris | The Bill Simmons Podcast",Podcast,1569984,Sunday
13179,2019-08-18,The Bill Simmons Podcast,"Team USA’s Breakout Stars, a Hilarious Clips–Lakers Feud, and LeBron 2020 Predictions With Brian Windhorst | The Bill Simmons Podcast",Podcast,2676630,Sunday
13180,2019-08-18,"Tyler, The Creator",WOLF,Music,109893,Sunday
13181,2019-08-18,"Tyler, The Creator",Garbage,Music,185210,Sunday
13182,2019-08-18,"Tyler, The Creator",Awkward,Music,227466,Sunday
13183,2019-08-18,"Tyler, The Creator",Rusty,Music,309693,Sunday
13184,2019-08-18,Wiz Khalifa,The Plan (feat. Juicy J),Music,294026,Sunday
13185,2019-08-19,A$AP Rocky,Hun43rd,Music,58690,Monday
13186,2019-08-19,Allen Stone,Perfect World,Music,2560,Monday
13187,2019-08-19,Anderson .Paak,What Can We Do? (feat. Nate Dogg),Music,176036,Monday
13188,2019-08-19,Anderson .Paak,The Bird,Music,217773,Monday
13189,2019-08-19,Anderson .Paak,Come Home (feat. André 3000),Music,541532,Monday
13190,2019-08-19,Andrew Bird,Roma Fade,Music,4202,Monday
13191,2019-08-19,Big Sean,Nothing Is Stopping You,Music,930,Monday
13192,2019-08-19,Bill Withers,Lovely Day,Music,1258,Monday
13193,2019-08-19,Broken Bells,October,Music,746,Monday
13194,2019-08-19,Childish Gambino,Feels Like Summer,Music,297404,Monday
13195,2019-08-19,Coast Modern,Tiny Umbrella,Music,12550,Monday
13196,2019-08-19,Coldplay,Lost+ (with Jay-Z),Music,770,Monday
13197,2019-08-19,Curtis Harding,Wednesday Morning Atonement,Music,221260,Monday
13198,2019-08-19,Dankmus.,Blurst of Times,Music,3960,Monday
13199,2019-08-19,Death Cab for Cutie,Soul Meets Body,Music,126720,Monday
13200,2019-08-19,Electric Guest,Awake,Music,27750,Monday
13201,2019-08-19,Electric Guest,Over,Music,223410,Monday
13202,2019-08-19,Floyd Fuji,Drama,Music,1258,Monday
13203,2019-08-19,Foster The People,Nevermind,Music,1280,Monday
13204,2019-08-19,Frank Ocean,Biking,Music,5260,Monday
13205,2019-08-19,Freddie Gibbs,Crime Pays,Music,164590,Monday
13206,2019-08-19,Freddie Gibbs,Giannis (feat. Anderson .Paak),Music,459220,Monday
13207,2019-08-19,Gabriel Garzón-Montano,Golden Wings,Music,206677,Monday
13208,2019-08-19,Glass Animals,Toes,Music,700,Monday
13209,2019-08-19,Glass Animals,JDNT,Music,880,Monday
13210,2019-08-19,Glass Animals,Youth,Music,1380,Monday
13211,2019-08-19,Glass Animals,Life Itself,Music,10270,Monday
13212,2019-08-19,Glass Animals,Gooey,Music,11850,Monday
13213,2019-08-19,Incubus,Drive,Music,232453,Monday
13214,2019-08-19,Jungle,Cherry,Music,196138,Monday
13215,2019-08-19,Kendrick Lamar,Now Or Never - Bonus Track,Music,1090,Monday
13216,2019-08-19,La La Land Cast,Another Day Of Sun,Music,940,Monday
13217,2019-08-19,Lil Nas X,Old Town Road - Remix,Music,158026,Monday
13218,2019-08-19,Local Natives,Coins,Music,1040,Monday
13219,2019-08-19,Lord Huron,Ancient Names (Part I),Music,362333,Monday
13220,2019-08-19,Lotus ,Sodium Vapor,Music,1060,Monday
13221,2019-08-19,Lupe Fiasco,Mural,Music,139278,Monday
13222,2019-08-19,Marc Scibilia,The Shape I'm In,Music,4890,Monday
13223,2019-08-19,Matt Corby,No Ordinary Life,Music,9740,Monday
13224,2019-08-19,Mobley,Swoon,Music,152800,Monday
13225,2019-08-19,Moon Taxi,Morocco,Music,208053,Monday
13226,2019-08-19,Mt. Joy,Astrovan,Music,1066,Monday
13227,2019-08-19,Mt. Joy,Sheep,Music,11745,Monday
13228,2019-08-19,No Wyld,Tomorrow,Music,890,Monday
13229,2019-08-19,Peach Pit,Peach Pit,Music,2760,Monday
13230,2019-08-19,Portugal. The Man,Purple Yellow Red and Blue,Music,680,Monday
13231,2019-08-19,Portugal. The Man,Feel It Still,Music,850,Monday
13232,2019-08-19,Portugal. The Man,Modern Jesus,Music,20206,Monday
13233,2019-08-19,Quavo,RERUN (feat. Travis Scott),Music,8618,Monday
13234,2019-08-19,Quinn XCII,Another Day in Paradise,Music,1270,Monday
13235,2019-08-19,Shawn Mendes,Youth (feat. Khalid),Music,53920,Monday
13236,2019-08-19,Steve Lacy,Dark Red,Music,1109,Monday
13237,2019-08-19,Tame Impala,The Bold Arrow Of Time,Music,990,Monday
13238,2019-08-19,The Arcs,Put a Flower in Your Pocket,Music,59620,Monday
13239,2019-08-19,The Bill Simmons Podcast,"Tarantino’s Genius, Brad Pitt’s Finest Hour, and Other ‘Once Upon a Time ... in Hollywood’ Reactions With Wesley Morris | The Bill Simmons Podcast",Podcast,338012,Monday
13240,2019-08-19,The Bill Simmons Podcast,"Team USA’s Breakout Stars, a Hilarious Clips–Lakers Feud, and LeBron 2020 Predictions With Brian Windhorst | The Bill Simmons Podcast",Podcast,2882090,Monday
13241,2019-08-19,The Revivalists,Wish I Knew You,Music,850,Monday
13242,2019-08-19,The Ringer NBA Show,DeMarcus Cousins Tore His ACL. Is This the End of Boogie As We Know Him? | Group Chat,Podcast,20740,Monday
13243,2019-08-19,The Russillo Show,Jazz GM Justin Zanik,Music,2620,Monday
13244,2019-08-19,The Russillo Show,Stanford Steve,Music,870293,Monday
13245,2019-08-19,The Russillo Show,The Finale,Music,3502439,Monday
13246,2019-08-19,The Shins,New Slang,Music,0,Monday
13247,2019-08-19,The Unauthorized Bash Brothers Experience,IHOP Parking Lot (feat. Haim & Maya Rudolph),Music,1600,Monday
13248,2019-08-19,The Unauthorized Bash Brothers Experience,Let’s Bash,Music,1790,Monday
13249,2019-08-19,The Unauthorized Bash Brothers Experience,Feed The Beast,Music,15020,Monday
13250,2019-08-19,The Unauthorized Bash Brothers Experience,Jose & Mark,Music,16240,Monday
13251,2019-08-19,The Unauthorized Bash Brothers Experience,Focus on the Game,Music,22500,Monday
13252,2019-08-19,The Unauthorized Bash Brothers Experience,Uniform On,Music,266010,Monday
13253,2019-08-19,The Woj Pod,Blazers Guard CJ McCollum,Podcast,70260,Monday
13254,2019-08-19,Travis Scott,YOSEMITE,Music,122197,Monday
13255,2019-08-19,"Tyler, The Creator",PartyIsntOver/Campfire/Bimmer,Music,39944,Monday
13256,2019-08-19,"Tyler, The Creator",48,Music,247293,Monday
13257,2019-08-19,"Tyler, The Creator",NEW MAGIC WAND,Music,443004,Monday
13258,2019-08-19,Unknown Artist,Unknown Track,Music,600,Monday
13259,2019-08-19,Vacationer,Trip,Music,1620,Monday
13260,2019-08-19,Vance Joy,Red Eye,Music,1020,Monday
13261,2019-08-19,Vance Joy,Like Gold - Live at Red Rocks Amphitheatre,Music,67800,Monday
13262,2019-08-19,Young the Giant,Amerika,Music,2460,Monday
13263,2019-08-19,Young the Giant,Your Side,Music,2710,Monday
13264,2019-08-19,alt-J,Breezeblocks,Music,760,Monday
13265,2019-08-20,A$AP Rocky,Hun43rd,Music,242746,Tuesday
13266,2019-08-20,A$AP Rocky,Sundress,Music,316410,Tuesday
13267,2019-08-20,Abhi The Nomad,Letter for God,Music,1450,Tuesday
13268,2019-08-20,Allen Stone,Brown Eyed Lover,Music,1834,Tuesday
13269,2019-08-20,Allen Stone,Perfect World,Music,29333,Tuesday
13270,2019-08-20,Anderson .Paak,The Dreamer (feat. Talib Kweli & Timan Family Choir),Music,874,Tuesday
13271,2019-08-20,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),Music,938,Tuesday
13272,2019-08-20,Anderson .Paak,Tints (feat. Kendrick Lamar),Music,4490,Tuesday
13273,2019-08-20,Anderson .Paak,Left To Right,Music,5438,Tuesday
13274,2019-08-20,Anderson .Paak,Saviers Road,Music,12117,Tuesday
13275,2019-08-20,Anderson .Paak,Drugs,Music,13781,Tuesday
13276,2019-08-20,Anderson .Paak,Mansa Musa (feat. Dr. Dre & Cocoa Sarai),Music,25900,Tuesday
13277,2019-08-20,Anderson .Paak,6 Summers,Music,62762,Tuesday
13278,2019-08-20,Anderson .Paak,Good Heels (feat. Jazmine Sullivan),Music,148904,Tuesday
13279,2019-08-20,Anderson .Paak,Who R U?,Music,150634,Tuesday
13280,2019-08-20,Anderson .Paak,The Chase (feat. Kadhja Bonet),Music,202981,Tuesday
13281,2019-08-20,Anderson .Paak,King James,Music,205861,Tuesday
13282,2019-08-20,Anderson .Paak,What Can We Do? (feat. Nate Dogg),Music,211330,Tuesday
13283,2019-08-20,Anderson .Paak,Trippy (feat. J. Cole),Music,219551,Tuesday
13284,2019-08-20,Anderson .Paak,"Anywhere (feat. Snoop Dogg & The Last Artful, Dodgr)",Music,226493,Tuesday
13285,2019-08-20,Anderson .Paak,Headlow (feat. Norelle),Music,228284,Tuesday
13286,2019-08-20,Anderson .Paak,Chosen One (feat. Sonyae Elise),Music,253030,Tuesday
13287,2019-08-20,Anderson .Paak,Brother's Keeper (feat. Pusha T),Music,254280,Tuesday
13288,2019-08-20,Anderson .Paak,Come Home (feat. André 3000),Music,269265,Tuesday
13289,2019-08-20,Anderson .Paak,Sweet Chick (feat. BJ The Chicago Kid),Music,269643,Tuesday
13290,2019-08-20,Anderson .Paak,Reachin' 2 Much (feat. Lalah Hathaway),Music,285668,Tuesday
13291,2019-08-20,Anderson .Paak,Bubblin,Music,356915,Tuesday
13292,2019-08-20,Anderson .Paak,Smile/Petty (feat. Sonyae Elise),Music,381185,Tuesday
13293,2019-08-20,Anderson .Paak,Winners Circle,Music,395647,Tuesday
13294,2019-08-20,Anderson .Paak,Yada Yada,Music,443825,Tuesday
13295,2019-08-20,Anderson .Paak,Twilight,Music,449017,Tuesday
13296,2019-08-20,Anderson .Paak,Make It Better (feat. Smokey Robinson),Music,456334,Tuesday
13297,2019-08-20,Anderson .Paak,Jet Black (feat. Brandy),Music,638582,Tuesday
13298,2019-08-20,Anderson .Paak,Cheers (feat. Q-Tip),Music,648453,Tuesday
13299,2019-08-20,Anderson East,Girlfriend,Music,1471,Tuesday
13300,2019-08-20,Barns Courtney,Champion,Music,1023,Tuesday
13301,2019-08-20,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Music,59795,Tuesday
13302,2019-08-20,Big Sean,Marvin & Chardonnay,Music,222866,Tuesday
13303,2019-08-20,Broken Bells,Control,Music,1237,Tuesday
13304,2019-08-20,Broken Bells,The High Road,Music,2090,Tuesday
13305,2019-08-20,CRX,Slow Down,Music,2430,Tuesday
13306,2019-08-20,Cage The Elephant,Back Against the Wall,Music,1088,Tuesday
13307,2019-08-20,Cage The Elephant,Come a Little Closer,Music,1130,Tuesday
13308,2019-08-20,Cage The Elephant,Ain't No Rest for the Wicked,Music,4480,Tuesday
13309,2019-08-20,Childish Gambino,Retro (Rough),Music,853,Tuesday
13310,2019-08-20,Childish Gambino,Sober,Music,1301,Tuesday
13311,2019-08-20,Childish Gambino,Summertime Magic,Music,9258,Tuesday
13312,2019-08-20,Childish Gambino,IV. Sweatpants,Music,180675,Tuesday
13313,2019-08-20,Childish Gambino,Feels Like Summer,Music,275754,Tuesday
13314,2019-08-20,Coast Modern,Going Down,Music,1066,Tuesday
13315,2019-08-20,Coldplay,Life in Technicolor ii,Music,853,Tuesday
13316,2019-08-20,Coldplay,Major Minus,Music,938,Tuesday
13317,2019-08-20,Coldplay,Strawberry Swing,Music,59946,Tuesday
13318,2019-08-20,Cosmo Pyke,Chronic Sunshine,Music,1023,Tuesday
13319,2019-08-20,Curtis Harding,Drive My Car,Music,1493,Tuesday
13320,2019-08-20,Curtis Harding,The Drive,Music,13754,Tuesday
13321,2019-08-20,DNCE,Cake By The Ocean,Music,220020,Tuesday
13322,2019-08-20,DREAMERS,Wolves (You Got Me),Music,1130,Tuesday
13323,2019-08-20,DREAMERS,Painkiller,Music,98370,Tuesday
13324,2019-08-20,Dan Auerbach,King of a One Horse Town,Music,1066,Tuesday
13325,2019-08-20,Dankmus.,Blurst of Times,Music,106,Tuesday
13326,2019-08-20,David Archuleta,Crush,Music,3036,Tuesday
13327,2019-08-20,Davie,G.R.I.T.S,Music,21886,Tuesday
13328,2019-08-20,Declan McKenna,Brazil,Music,938,Tuesday
13329,2019-08-20,Eagle-Eye Cherry,Save Tonight,Music,1429,Tuesday
13330,2019-08-20,Electric Guest,My Omen,Music,1664,Tuesday
13331,2019-08-20,Electric Guest,Under The Gun,Music,4245,Tuesday
13332,2019-08-20,Electric Guest,The Bait,Music,5695,Tuesday
13333,2019-08-20,Finger Eleven,Paralyzer,Music,208106,Tuesday
13334,2019-08-20,Foreigner,Cold as Ice,Music,1130,Tuesday
13335,2019-08-20,Foreigner,Feels like the First Time,Music,1194,Tuesday
13336,2019-08-20,Foreigner,Hot Blooded,Music,1557,Tuesday
13337,2019-08-20,Frank Ocean,Pink + White,Music,831,Tuesday
13338,2019-08-20,Frank Ocean,Swim Good,Music,2717,Tuesday
13339,2019-08-20,Freddie Gibbs,Giannis (feat. Anderson .Paak),Music,301142,Tuesday
13340,2019-08-20,Freddie Gibbs,Crime Pays,Music,347583,Tuesday
13341,2019-08-20,French Cassettes,City Kitty,Music,1471,Tuesday
13342,2019-08-20,Fruit Bats,The Rock Doc,Music,3242,Tuesday
13343,2019-08-20,Gabriel Garzón-Montano,Sour Mango,Music,1066,Tuesday
13344,2019-08-20,Gary Clark Jr.,When My Train Pulls In,Music,1408,Tuesday
13345,2019-08-20,Gary Clark Jr.,Come Together,Music,1621,Tuesday
13346,2019-08-20,Genesis,That's All - 2007 Remaster,Music,960,Tuesday
13347,2019-08-20,Ginger Root,Call It Home,Music,1045,Tuesday
13348,2019-08-20,Glass Animals,Mama's Gun,Music,960,Tuesday
13349,2019-08-20,Glass Animals,Flip,Music,1514,Tuesday
13350,2019-08-20,Glass Animals,Pork Soda,Music,217236,Tuesday
13351,2019-08-20,Gnarls Barkley,Crazy,Music,100756,Tuesday
13352,2019-08-20,Gus Dapperton,World Class Cinema,Music,1130,Tuesday
13353,2019-08-20,Harry Styles,Kiwi,Music,1514,Tuesday
13354,2019-08-20,Huncho Jack,Modern Slavery,Music,297118,Tuesday
13355,2019-08-20,Jaden,Watch Me,Music,113492,Tuesday
13356,2019-08-20,Jay Rock,Money Trees Deuce (feat. Lance Skiiiwalker),Music,12708,Tuesday
13357,2019-08-20,John Legend,Green Light (feat. André 3000),Music,831,Tuesday
13358,2019-08-20,John Newman,Love Me Again,Music,239894,Tuesday
13359,2019-08-20,Jonti,Scrood (feat. Steve Lacy),Music,1898,Tuesday
13360,2019-08-20,Joywave,It's A Trip!,Music,874,Tuesday
13361,2019-08-20,Joywave,Tongues,Music,1024,Tuesday
13362,2019-08-20,Joywave,Somebody New,Music,1237,Tuesday
13363,2019-08-20,Joywave,Now,Music,2368,Tuesday
13364,2019-08-20,Justin Timberlake,Supplies,Music,225600,Tuesday
13365,2019-08-20,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),Music,432000,Tuesday
13366,2019-08-20,KALEO,Glass House,Music,1792,Tuesday
13367,2019-08-20,KALEO,Hot Blood,Music,218600,Tuesday
13368,2019-08-20,Kacey Musgraves,Lonely Weekend,Music,1450,Tuesday
13369,2019-08-20,Kamil,Bakugo!,Music,45930,Tuesday
13370,2019-08-20,Kanye West,Father Stretch My Hands Pt. 1,Music,938,Tuesday
13371,2019-08-20,Kanye West,Waves,Music,1066,Tuesday
13372,2019-08-20,Kanye West,Gone,Music,333146,Tuesday
13373,2019-08-20,Kendrick Lamar,King Kunta,Music,1429,Tuesday
13374,2019-08-20,Kendrick Lamar,m.A.A.d city,Music,5272,Tuesday
13375,2019-08-20,Kid Cudi,Surfin',Music,173013,Tuesday
13376,2019-08-20,Led Zeppelin,Immigrant Song - Remaster,Music,1578,Tuesday
13377,2019-08-20,Lenny Kravitz,Fly Away,Music,17322,Tuesday
13378,2019-08-20,Lewis Del Mar,Memories,Music,225080,Tuesday
13379,2019-08-20,Lil Nas X,Old Town Road - Remix,Music,186666,Tuesday
13380,2019-08-20,Linkin Park,Numb,Music,11028,Tuesday
13381,2019-08-20,Local Natives,Ceilings,Music,810,Tuesday
13382,2019-08-20,Local Natives,Café Amarillo,Music,1237,Tuesday
13383,2019-08-20,Local Natives,The Only Heirs,Music,1450,Tuesday
13384,2019-08-20,Lord Huron,Ancient Names (Part I),Music,293162,Tuesday
13385,2019-08-20,Maejor,Lolly,Music,37269,Tuesday
13386,2019-08-20,Maroon 5,Maps,Music,853,Tuesday
13387,2019-08-20,Maroon 5,One More Night,Music,1642,Tuesday
13388,2019-08-20,Matt Corby,Elements,Music,1088,Tuesday
13389,2019-08-20,Matt Corby,No Ordinary Life,Music,247034,Tuesday
13390,2019-08-20,Matt Duncan,Tell You What I Know,Music,1087,Tuesday
13391,2019-08-20,Max Frost,Suspended Animation,Music,3200,Tuesday
13392,2019-08-20,Miguel,waves (feat. Travis Scott) - Remix,Music,938,Tuesday
13393,2019-08-20,Milo Greene,1957,Music,1002,Tuesday
13394,2019-08-20,Mondo Cozmo,Come With Me,Music,1024,Tuesday
13395,2019-08-20,Mondo Cozmo,Automatic,Music,1535,Tuesday
13396,2019-08-20,Moon Taxi,Savannah,Music,917,Tuesday
13397,2019-08-20,Moon Taxi,Run Right Back,Music,1023,Tuesday
